,label,tweet
17770,sadness,Saya tidak merasa sedikit pun menyesal tentang hal itu
17771,sadness,Saya tidak merasa sengsara sama sekali karena keluarga saya bukan tipe yang merayakan Idul Fitri
17772,sadness,Saya tidak merasa seperti dirampas karena tidak bisa
17773,sadness,Saya tidak merasa seperti penyusup atau setidaknya sebagai orang yang tidak diinginkan
17774,sadness,"Saya tidak merasa seperti saya telah dipermalukan karena tubuh saya, tetapi saya merasakan tekanan untuk memiliki ukuran tubuh yang lebih dapat diterima secara sosial"
17775,sadness,Saya tidak merasa seperti saya tidak berhasil ketika saya gagal mencapai tujuan dalam karir menulis lepas saya
17776,sadness,Saya tidak merasa stres yang saya alami di Telstra sepadan dan tanpa berpikir saya baru saja mengundurkan diri
17777,sadness,Saya tidak merasa terganggu
17778,sadness,Saya tidak merasa terhambat dalam jurnal saya sendiri dan memberi tahu saya bahwa dia tidak akan membacanya lagi
17779,sadness,Saya tidak merasa terhambat dan saya bisa mengatasi masalah saya
17780,sadness,Saya tidak merasa terhambat oleh kenyataan bahwa suami wanita Clodia menyesal maksud saya saudara laki-laki saya selalu membuat slip itu adalah musuh pribadi saya selamanya
17781,sadness,Saya tidak merasa terhina
17782,sadness,"Saya tidak merasa terisolasi sebagai seorang anak, saya ingat merasa sedikit kewalahan oleh nuansa lingkungan yang berbeda ketika kami turun gunung"
17783,sadness,Saya tidak merasa terlalu bermasalah dengan pekerjaan lagi membiasakan diri dengan pergerakan hari itu
17784,sadness,Saya tidak merasa terlalu grogi dari anggur di href http tartandheathered
17785,sadness,"Saya tidak merasa terlalu membutuhkan, saya tidak merasa terlalu emosional;"
17786,sadness,Saya tidak merasa terlalu murung atau melankolis atau semacamnya
17787,sadness,Saya tidak merasa terlalu terkuras
17788,sadness,Saya tidak merasa tertekan karena kekurangan suami sepanjang waktu
17789,sadness,Saya tidak merasa tertekan karena saya kehilangan semua tradisi atau komoditas Amerika saya
17790,sadness,Saya tidak merasa tertipu atau dirampas
17791,sadness,"Saya tidak merasa tidak bahagia, sengsara, celaka, murung, suram, sedih atau patah hati;"
17792,sadness,Saya tidak merasa tidak diinginkan di sana
17793,sadness,Saya tidak merasa tunduk
17794,sadness,"Saya tidak merasakan apa-apa hanya kosong sampai tidak ada yang menjadi sesuatu, hanya sakit yang mendalam, kerinduan untuk diisi"
17795,sadness,Saya tidak merasakan cinta dari orang-orang yang dilecehkan
17796,sadness,"Saya tidak merasakan hal itu dan karena saya adalah seorang romantis tanpa harapan yang diselimuti kenyataan, saya tahu pasti bahwa orang ini bukan saya"
17797,sadness,"Saya tidak merasakan hubungan emosional yang nyata, ini bukan cerita yang didorong oleh karakter"
17798,sadness,"Saya tidak merasakan kerenggangan tragis antara Superman dan keluarganya, mungkin karena permainannya, mungkin karena tidak seperti Batman, dia sudah memilikinya"
17799,sadness,Saya tidak merasakan tarikan emosional apa pun terhadap siapa pun kecuali Tuhan
17800,sadness,"Saya tidak percaya pada kelemahan saya, dia kuat, saya tidak percaya saya lebih dari seorang penakluk dan saya merasa seperti saya benar-benar palsu dan itu tidak baik"
17801,sadness,Saya tidak percaya perasaan ini dapat disalahkan semata-mata pada kurangnya empati terhadap kehidupan keluarga oleh pembuat kebijakan pemerintah dan pengusaha yang analisis pada survei ini tampaknya menyarankan
17802,sadness,Saya tidak perlu meskipun saya harus mengakui bahwa saya terus membandingkan diri saya dengan gadis-gadis Jepang kurus yang saya lihat setiap hari di jalan dan hanya menulis bahwa di sini membuat saya merasa menggelikan
17803,sadness,Saya tidak perlu tahu bagaimana atau mengapa yang saya tahu adalah bahwa saya membangun kebiasaan baik tanpa merasa kehilangan dengan cara apa pun
17804,sadness,"Saya tidak pernah bahagia untuk hal-hal yang saya miliki, saya merasa sangat tidak bersyukur untuk itu"
17805,sadness,Saya tidak pernah benar-benar beruntung dengan mereka jadi saya merasa sedikit letih
17806,sadness,Saya tidak pernah berpikir saya akan merasa sangat bersalah karena mencoba melindungi perasaan seseorang
17807,sadness,Saya tidak pernah berpikir saya merasa damai tentang perpisahan tragis kami saya senang untuk mengatakan bahwa hari ini saya
17808,sadness,Saya tidak pernah harus sepenuhnya merasakan emosi yang tidak menyenangkan
17809,sadness,Saya tidak pernah ingin dia merasakan sakitnya perjuangan penderitaan
17810,sadness,"Saya tidak pernah ingin dicium, tidak pernah ingin melanggar kode tetapi menumpahkan mencuri itu dari saya dan saya merasa seperti kehilangan sesuatu yang tidak akan pernah saya dapatkan kembali"
17811,sadness,"Saya tidak pernah ingin penonton merasa dihukum, dikhotbahkan, atau kasihan pada saya;"
17812,sadness,"Saya tidak pernah mendapatkan apa pun dari pengetahuan gunung, pengetahuan hutan atau pengetahuan gua dan hanya sekali dari pengetahuan kota dan saya merasa seperti saya mungkin melewatkan kesempatan untuk mencobanya"
17813,sadness,"Saya tidak pernah menghabiskan sebanyak itu untuk produk kosmetik apa pun sebelumnya dan saya merasa bodoh karena melakukannya, tetapi saya suka cara hal ini terasa di kulit saya"
17814,sadness,Saya tidak pernah menjadi tipe orang yang merasa rindu kampung halaman ketika saya pergi
17815,sadness,Saya tidak pernah merasa buruk menghabiskan uang untuk orang lain hanya ketika saya membelanjakannya untuk diri saya sendiri
17816,sadness,Saya tidak pernah merasa kekurangan dan saya pasti tidak pernah kelaparan
17817,sadness,Saya tidak pernah merasa sendirian seperti yang saya lakukan ketika saya menelanjangi jiwa saya kepada seorang teman karena saat itulah saya paling memahami penghalang yang tidak bisa dipecahkan
17818,sadness,Saya tidak pernah tahu apakah ada cukup cahaya untuk mengekspos foto dengan benar dan saya merasa sering berakhir dengan gambar kusam yang mengecewakan
17819,sadness,"Saya tidak pesta sama sekali selama akhir pekan dan memiliki lebih banyak energi untuk membersihkan rumah, sesuatu yang telah saya tunda selama berminggu-minggu bahkan jika pil ini tidak benar-benar membuat saya kehilangan berat badan yang saya inginkan karena saya hampir tidak merasa perlu makan dan tidak merasa benar-benar dan benar-benar lelah"
17820,sadness,"Saya tidak punya alasan kuat untuk mulai menyakiti diri sendiri, itu adalah beberapa hal yang benar-benar tetapi saya hanya memiliki perasaan tidak berharga bahwa tidak ada yang akan menyukai saya bahwa saya jelek bahwa saya tidak cocok karena saya mengerikan"
17821,sadness,Saya tidak punya banyak uang dan seperti yang saya katakan bahwa saya sekali lagi merasa sangat palsu dan tidak menghargai karena saya memiliki jauh lebih banyak daripada yang lain di dunia ini
17822,sadness,Saya tidak punya cukup waktu dan saya bosan dibuat merasa tidak penting
17823,sadness,Saya tidak punya perencanaan sama sekali dan saya merasa sangat buruk tentang ini
17824,sadness,Saya tidak punya uang untuk menyelesaikannya dan saya merasa sangat berantakan
17825,sadness,Saya tidak sabar untuk menyelesaikannya dengan saya tidak merasa stres tetapi benar-benar benci belajar
17826,sadness,"Saya tidak secara aktif mencari hati Tuhan, saya merasa lesu, tanpa arah, dan lambat ketika menyangkut siapa saya melihat Tuhan dan terlebih lagi bagaimana saya berpikir Tuhan melihat saya;"
17827,sadness,Saya tidak seharusnya bersama N untuk membiarkannya terjadi begitu saja sehingga saya bisa merasakan sakit hati dan melanjutkan dan bersama dengan siapa saya seharusnya bersama
17828,sadness,Saya tidak selalu memiliki akses ketika saya merasa stres yang biasanya merupakan waktu saya paling membutuhkan keheningan
17829,sadness,Saya tidak sendirian atau gila karena merasa begitu berkecil hati
17830,sadness,"Saya tidak suka berada di rumah, rasanya sangat tidak diinginkan, bahkan saya membencinya"
17831,sadness,"Saya tidak suka berbagi, saya melakukannya di Twitter tetapi karena saya merasa itu adalah hal yang-untuk dilakukan"
17832,sadness,Saya tidak suka ketika saya hmmm merasa hancur kemudian saya mencoba untuk didorong ke arah hal-hal yang berpotensi lebih menghancurkan hanya agar saya bisa melupakan hal yang telah menghancurkan saya terlebih dahulu
17833,sadness,Saya tidak suka merasa bahwa keluarga saya merusak saya dalam beberapa cara meskipun mereka tidak bersungguh-sungguh
17834,sadness,Saya tidak suka merasa diserang oleh sebuah lagu tidak peduli berapa banyak inspirasi dan integritas yang mendukung pukulan
17835,sadness,Saya tidak suka merasa malu ketika anak-anak saya menontonnya
17836,sadness,Saya tidak suka merasa membutuhkan
17837,sadness,Saya tidak tahu apa langkah saya selanjutnya tetapi saya tidak lagi merasa tersesat
17838,sadness,"Saya tidak tahu apa yang dia rasakan saat itu, saya berpikir bahwa dia berharap dia bisa berada di sana bersama kami juga, karena kami masing-masing tahu bahwa betapapun kami membencinya pada awalnya, itu adalah pengalaman yang akan kami ingat selamanya;"
17839,sadness,Saya tidak tahu apa yang harus saya rasakan kecuali malu pada diri sendiri karena tidak merasakan kesedihan
17840,sadness,"Saya tidak tahu apa yang saya rasakan, izinkan saya menceritakan spektrum emosional saya sepanjang menit-menit final GFB"
17841,sadness,"Saya tidak tahu apakah anak-anak ini akan memenuhi impian mereka, tetapi saya senang bahwa mereka sebagai anak-anak sponsor memiliki kesempatan yang lebih baik untuk melakukannya dan bahwa alih-alih merasa putus asa, mereka memiliki visi tentang sesuatu di luar kehidupan kemiskinan mereka"
17842,sadness,"Saya tidak tahu apakah lebih mudah untuk memiliki penyakit mental atau menonton seseorang yang Anda cintai bertarung dengannya, tetapi hari ini saya pikir hal tersulit adalah merasa tidak berdaya untuk menghentikannya"
17843,sadness,Saya tidak tahu apakah saya akan terus merasakan sakit tumpul di kaki saya ke depan atau tidak
17844,sadness,Saya tidak tahu apakah saya harus merasa kecewa atau senang bahwa dia mengatakan kepada saya bahwa mereka baru saja mengambil staf baru pertama kali dalam beberapa tahun
17845,sadness,Saya tidak tahu apakah saya merasa seperti ini karena saya tinggal di LA dan id lebih suka berada di tempat lain atau jika itu karena saya stres tentang pekerjaan uang atau jika saya hanya membutuhkan pelukan
17846,sadness,Saya tidak tahu bagaimana dia merasa tidak penting bagi saya dan saya sangat kesal karena dia tidak jujur kepada saya tentang perasaannya
17847,sadness,Saya tidak tahu bagaimana merasakan cara lain tentang kehilangan seseorang yang merasa seperti anggota keluarga saya daripada patah hati
17848,sadness,Saya tidak tahu bagaimana merasakan hati saya sakit kesedihan atas kehilangan orang-orang baik dan baik dan semua kehilangan terhubung lainnya href http
17849,sadness,"Saya tidak tahu bahwa dia adalah orang terkutuk dan bahwa dia telah berabad-abad mengasah kata-kata yang dia gunakan terhadap saya dengan ujung pisau cukur mereka di belakang, saya tidak bisa tidak merasa pasrah pada nasib yang pasti mengikuti karena saya tidak berdaya untuk menahannya"
17850,sadness,"Saya tidak tahu dari mana dia mendapatkan energinya, tetapi saya merasa sedikit malu tentang betapa murungnya perasaan saya ketika saya belum tidur cukup nyenyak"
17851,sadness,Saya tidak tahu di mana saya ingin bekerja karena akan selalu ada sesuatu yang membuat saya merasa stres atau cemas di tempat kerja apa pun pekerjaannya karena semua pekerjaan memerlukan semacam aturan atau tekanan
17852,sadness,"Saya tidak tahu gadis gila apa yang saya pikir namanya Katja lakukan untuk mencari nafkah, saya merasa dia harus melakukan apa yang saya lakukan dalam kehidupan nyata dan menjadi semacam pegawai yang putus asa"
17853,sadness,Saya tidak tahu kapan saya merasa bosan tetapi meskipun saya senang saya membuat blog baru yang terhubung dengan happywarmworld
17854,sadness,Saya tidak tahu mengapa saya merasa berkecil hati
17855,sadness,Saya tidak tahu mengapa saya merasa berkecil hati tentang liga karena begitu banyak hasil imbang itu adalah tanda dari organisasi kompetitif yang diperebutkan dengan ketat dengan hasil penting
17856,sadness,Saya tidak tahu mengapa saya merasa sangat lesu kemarin mungkin karena saya sedikit dehidrasi
17857,sadness,Saya tidak tahu mengapa saya merasa sangat sakit ketika saya hanya memikirkannya dan harinya belum tiba
17858,sadness,"Saya tidak tahu mengapa, tetapi baru-baru ini saya merasa sangat lelah, saya merasa seperti akan pingsan setiap saat lll saya tidak pernah merasa seperti ini sebelum saya merasa sangat lemah"
17859,sadness,"Saya tidak tahu mengapa, tetapi setiap kali saya merasa seperti saya membantu seseorang sepanjang waktu, saya mulai merasa terbebani dan stres oleh itu"
17860,sadness,"Saya tidak tahu saya memiliki perasaan yang satu ini bahwa saya merasa terisolasi di twitter yah tidak ada yang mengisolasi saya, saya hanya merasa seperti di antara mereka yang mengadakan pertemuan bersama saya satu-satunya yang terus berbicara tentang betapa saya bahagia drama yang saya ikuti adalah memperbarui episode baru mereka"
17861,sadness,Saya tidak tahu tapi saya menikmati menonton film di mana rasa sakit melampaui saya seperti saya bisa merasakan hati saya sakit atau saya bisa menangis seember air mata
17862,sadness,"Saya tidak tahu tentang Anda, tetapi saya merasa cukup dihukum sendiri sekarang"
17863,sadness,Saya tidak tahu tentang orang lain tetapi ada kalanya saya merasa rendah dan stres dan saya hanya perlu melihat sesuatu yang cantik
17864,sadness,Saya tidak tahu tetapi tampaknya penting bagi mereka bahwa saya merasa tidak diinginkan
17865,sadness,Saya tidak terbiasa merasa begitu cacat ketika lebih muda namun kadang-kadang saya melakukannya
17866,sadness,Saya tidak terbiasa merasakan ketergantungan atau kebutuhan karena membutuhkan bukan saya atau setidaknya tidak sebelum baru-baru ini
17867,sadness,Saya tidak terlalu peduli hanya karena saya bisa dan itulah yang terasa busuk
17868,sadness,Saya tidak terlalu sakit sehingga saya akan merasa sedikit menyesal tetapi ada kertas untuk ditulis dan tarian kayu hitam untuk berlatih
17869,sadness,Saya tidak terlalu suka puisi karena saya merasa itu untuk orang-orang dramatis yang cengeng
17870,sadness,Saya tidak terlihat gemuk meskipun saya lebih tua sekarang saya merasa kotor saya merasa seperti tidak ada yang akan menyukai saya karena saya bukan siapa-siapa
17871,sadness,"Saya tidak termotivasi, saya lelah dan rasa bersalah saya membuat saya merasa tidak berharga"
17872,sadness,Saya tidak tertarik tetapi ketika saya membacanya saya berhenti merasa tidak memadai
17873,sadness,Saya tidak tidur siang di siang hari Saya belum benar-benar merasa kurang tidur di siang hari dan saya memotong asupan kafein saya menjadi sepertiga dari apa yang dulu sejak kembali dari Inggris
17874,sadness,"Saya tidak yakin apakah ada orang yang bisa mengerti bagaimana perasaan saya terhadap mereka, tetapi saya hampir merasa seperti salah satu remaja bermasalah yang sering mereka miliki di Maury"
